,Name,Attribute Vector,Percentiles
249,Moussa Niakhate,"[0.0, 0.05, 0.46, 0.0, 0.01, 0.05, 0.7, 30.26, 67.8, 1.16, 0.15, 0.0, 0.54, 0.23, 1.39, 1.47, 1.39, 4.64, 1.47]","[20, 56, 47, 28, 20, 39, 47, 1, 1, 1, 7, 2, 24, 55, 44, 73, 74, 80, 16]"
250,Tanguy Nianzou,"[0.1, 0.04, 0.52, 0.0, 0.02, 0.06, 0.57, 47.67, 87.9, 3.81, 0.29, 0.62, 0.81, 0.05, 1.48, 1.14, 0.62, 2.67, 1.86]","[89, 47, 57, 28, 51, 41, 29, 32, 75, 69, 23, 95, 51, 7, 50, 42, 2, 10, 38]"
251,Rasmus Nicolaisen,"[0.0, 0.04, 0.39, 0.06, 0.02, 0.06, 0.36, 52.98, 84.2, 3.43, 0.63, 0.27, 0.99, 0.12, 1.44, 1.5, 1.74, 4.57, 3.49]","[20, 42, 37, 86, 61, 43, 8, 49, 45, 57, 58, 66, 70, 27, 46, 74, 93, 78, 96]"
252,Dimitris Nikolaou,"[0.03, 0.02, 0.3, 0.0, 0.03, 0.05, 0.82, 50.51, 81.2, 3.19, 0.61, 0.3, 0.43, 0.46, 1.37, 0.82, 1.25, 2.49, 0.91]","[48, 19, 21, 28, 66, 37, 62, 40, 27, 51, 57, 70, 13, 76, 43, 14, 54, 8, 2]"
253,Unai Núñez,"[0.0, 0.03, 0.43, 0.0, 0.0, 0.04, 0.54, 57.78, 86.2, 4.17, 0.89, 0.31, 0.63, 0.14, 1.34, 2.06, 0.77, 3.86, 2.0]","[20, 36, 44, 28, 7, 19, 27, 65, 61, 79, 77, 72, 32, 35, 40, 94, 8, 57, 46]"
254,Bram Nuytinck,"[0.0, 0.01, 0.24, 0.05, 0.01, 0.02, 0.38, 38.14, 84.2, 1.29, 0.24, 0.05, 0.67, 0.14, 2.92, 1.34, 2.01, 5.07, 1.72]","[20, 10, 14, 77, 39, 6, 9, 7, 45, 1, 17, 10, 37, 36, 98, 61, 97, 91, 28]"
255,Bram Nuytinck,"[0.0, 0.01, 0.24, 0.05, 0.01, 0.02, 0.38, 38.14, 84.2, 1.29, 0.24, 0.05, 0.67, 0.14, 2.92, 1.34, 2.01, 5.07, 1.72]","[20, 10, 14, 77, 39, 6, 9, 7, 45, 1, 17, 10, 37, 36, 98, 61, 97, 91, 28]"
256,Gerzino Nyamsi,"[0.06, 0.09, 0.8, 0.06, 0.01, 0.09, 0.74, 47.97, 84.4, 3.88, 0.74, 0.57, 1.03, 0.17, 1.6, 0.57, 1.08, 3.59, 2.11]","[71, 89, 88, 84, 17, 72, 51, 34, 45, 70, 67, 92, 74, 42, 59, 2, 35, 46, 52]"
257,Angelo Ogbonna,"[0.0, 0.02, 0.22, 0.0, 0.01, 0.04, 0.44, 30.19, 80.0, 0.8, 0.0, 0.0, 0.51, 0.15, 0.8, 1.24, 0.8, 5.38, 2.55]","[20, 17, 12, 28, 40, 18, 14, 1, 20, 1, 1, 2, 21, 36, 4, 51, 10, 95, 76]"
258,Florent Ogier,"[0.0, 0.01, 0.11, 0.05, 0.07, 0.08, 0.58, 49.47, 79.3, 3.02, 0.21, 0.21, 0.48, 0.16, 1.75, 0.95, 1.16, 3.39, 1.48]","[20, 7, 3, 81, 95, 62, 31, 37, 17, 45, 13, 55, 17, 39, 68, 24, 44, 38, 17]"
259,Caleb Okoli,"[0.0, 0.05, 0.66, 0.0, 0.0, 0.05, 0.19, 42.94, 75.3, 1.78, 0.38, 0.0, 1.13, 1.13, 1.97, 2.81, 0.94, 4.13, 4.03]","[20, 57, 73, 28, 3, 30, 1, 17, 5, 8, 33, 2, 81, 93, 80, 99, 18, 65, 98]"
260,Warmed Omari,"[0.0, 0.03, 0.17, 0.0, 0.02, 0.06, 0.92, 66.14, 92.6, 4.35, 0.4, 0.17, 0.46, 0.0, 1.14, 1.03, 0.8, 2.57, 2.35]","[20, 36, 8, 28, 60, 41, 74, 83, 97, 80, 36, 46, 16, 2, 24, 31, 10, 9, 67]"
261,Willi Orban,"[0.1, 0.09, 0.76, 0.0, 0.01, 0.1, 0.71, 77.55, 88.9, 4.56, 0.47, 0.27, 1.62, 0.25, 1.47, 1.15, 1.32, 3.8, 2.92]","[90, 90, 85, 28, 40, 78, 48, 95, 83, 84, 43, 66, 95, 56, 48, 43, 65, 54, 87]"
262,Ivan Ordets,"[0.0, 0.05, 0.62, 0.0, 0.03, 0.08, 0.81, 36.93, 72.7, 1.95, 0.11, 0.07, 2.43, 0.51, 1.14, 2.09, 1.25, 5.11, 5.07]","[20, 63, 71, 28, 69, 61, 60, 5, 2, 12, 4, 19, 99, 80, 23, 95, 55, 92, 99]"
263,Cenk Özkacar,"[0.0, 0.05, 0.73, 0.0, 0.01, 0.07, 1.19, 50.7, 84.0, 4.02, 1.52, 0.66, 1.05, 0.13, 1.78, 0.79, 0.92, 3.1, 3.23]","[20, 64, 83, 28, 35, 50, 91, 41, 43, 74, 94, 96, 76, 31, 70, 13, 17, 23, 93]"
264,Jon Pacheco,"[0.0, 0.01, 0.16, 0.05, 0.01, 0.01, 0.49, 70.88, 89.2, 3.83, 1.31, 0.11, 0.27, 0.0, 1.04, 0.99, 0.88, 2.74, 2.47]","[20, 2, 7, 83, 16, 1, 20, 90, 85, 70, 91, 29, 4, 2, 15, 28, 14, 13, 72]"
265,Helibelton Palacios,"[0.0, 0.02, 0.19, 0.0, 0.03, 0.05, 0.99, 39.24, 74.6, 2.4, 1.17, 0.66, 0.42, 1.17, 1.79, 0.94, 1.22, 2.58, 0.99]","[20, 13, 9, 28, 74, 37, 79, 10, 4, 24, 87, 96, 13, 94, 71, 22, 50, 9, 3]"
266,Nicolas Pallois,"[0.03, 0.04, 0.36, 0.0, 0.01, 0.05, 0.39, 47.03, 83.3, 3.34, 0.29, 0.26, 0.49, 0.1, 2.81, 1.41, 1.41, 4.97, 1.31]","[51, 48, 31, 28, 35, 37, 11, 29, 40, 55, 25, 64, 18, 21, 98, 68, 75, 89, 11]"
267,Erik Palmer-Brown,"[0.0, 0.03, 0.34, 0.0, 0.01, 0.04, 0.59, 40.47, 84.5, 2.12, 0.17, 0.2, 0.45, 0.0, 1.18, 0.73, 1.58, 4.68, 1.58]","[20, 30, 26, 28, 29, 24, 32, 12, 46, 16, 8, 50, 16, 2, 27, 9, 86, 83, 21]"
268,Aitor Paredes,"[0.0, 0.05, 0.84, 0.0, 0.04, 0.09, 0.52, 54.59, 89.1, 3.46, 0.42, 0.0, 1.05, 0.84, 0.73, 1.47, 1.15, 2.72, 2.2]","[20, 64, 91, 28, 85, 74, 24, 55, 85, 60, 37, 2, 75, 88, 3, 72, 43, 12, 58]"
269,Patric,"[0.0, 0.01, 0.11, 0.0, 0.0, 0.01, 0.33, 69.32, 88.9, 1.77, 0.0, 0.11, 0.0, 0.17, 1.0, 0.72, 1.05, 3.32, 0.61]","[20, 2, 3, 28, 3, 1, 6, 88, 83, 8, 1, 29, 1, 41, 12, 8, 30, 34, 1]"
270,Gabriel Paulista,"[0.06, 0.04, 0.84, 0.0, 0.02, 0.05, 0.48, 46.02, 83.9, 3.65, 0.72, 0.0, 1.2, 0.06, 1.02, 1.91, 1.32, 4.73, 2.51]","[73, 52, 91, 28, 47, 38, 18, 26, 43, 64, 63, 2, 84, 12, 14, 91, 63, 84, 74]"
271,Benjamin Pavard,"[0.18, 0.11, 1.19, 0.03, 0.08, 0.18, 1.58, 88.6, 88.7, 7.59, 1.31, 0.03, 1.7, 2.53, 2.44, 1.7, 1.34, 3.07, 2.23]","[99, 96, 98, 65, 98, 98, 97, 99, 82, 99, 91, 6, 96, 98, 94, 83, 68, 21, 61]"
272,Danilo Pereira,"[0.06, 0.08, 0.72, 0.0, 0.02, 0.09, 0.76, 75.74, 94.2, 5.44, 0.91, 0.44, 1.07, 0.38, 1.32, 1.32, 0.91, 2.23, 1.23]","[75, 81, 83, 28, 43, 69, 54, 94, 99, 94, 79, 85, 78, 70, 38, 59, 16, 5, 8]"
273,Nehuén Pérez,"[0.06, 0.03, 0.51, 0.0, 0.02, 0.05, 0.89, 57.71, 85.1, 3.23, 0.73, 0.16, 0.67, 0.83, 2.46, 1.12, 1.69, 3.39, 1.12]","[76, 31, 55, 28, 44, 32, 70, 64, 51, 52, 64, 42, 37, 88, 94, 38, 90, 37, 5]"
274,Lucas Perrin,"[0.0, 0.03, 0.36, 0.05, 0.05, 0.08, 0.76, 42.27, 81.8, 2.55, 0.66, 0.31, 0.92, 0.71, 2.24, 1.84, 0.66, 2.7, 1.84]","[20, 20, 30, 79, 91, 60, 55, 16, 31, 29, 60, 70, 63, 87, 89, 88, 3, 12, 36]"
275,Germán Pezzella,"[0.0, 0.04, 0.45, 0.0, 0.01, 0.04, 0.66, 46.27, 86.0, 1.81, 0.27, 0.21, 0.76, 0.09, 1.36, 1.75, 1.3, 4.35, 2.42]","[20, 43, 46, 28, 18, 24, 43, 27, 58, 9, 22, 55, 47, 20, 42, 84, 61, 73, 70]"
276,Amos Pieper,"[0.09, 0.03, 0.51, 0.05, 0.01, 0.05, 0.87, 55.46, 78.2, 3.86, 0.64, 0.05, 1.01, 0.18, 2.12, 1.38, 1.06, 4.32, 3.13]","[88, 32, 54, 76, 37, 34, 68, 58, 12, 70, 59, 10, 73, 46, 84, 64, 31, 72, 90]"
277,Ethan Pinnock,"[0.1, 0.1, 0.5, 0.0, 0.03, 0.13, 0.83, 38.3, 79.5, 1.73, 0.07, 0.07, 1.83, 0.53, 1.73, 1.17, 1.37, 7.17, 3.5]","[91, 95, 52, 28, 75, 93, 63, 8, 19, 7, 2, 17, 96, 81, 66, 45, 71, 99, 97]"
278,Gerard Piqué,"[0.0, 0.06, 0.56, 0.0, 0.0, 0.06, 0.84, 87.9, 92.0, 6.45, 0.56, 0.14, 0.84, 0.28, 1.12, 0.7, 0.7, 3.79, 3.93]","[20, 67, 63, 28, 3, 41, 64, 99, 96, 98, 52, 38, 53, 62, 22, 7, 4, 53, 98]"
279,Lorenzo Pirola,"[0.09, 0.07, 0.6, 0.0, 0.02, 0.09, 0.51, 45.86, 79.9, 1.99, 0.6, 0.23, 0.88, 0.19, 1.53, 1.39, 2.32, 3.94, 2.23]","[88, 77, 69, 28, 50, 69, 23, 26, 20, 13, 55, 61, 58, 46, 54, 64, 99, 61, 59]"
280,Marin Pongračić,"[0.0, 0.0, 0.11, 0.0, 0.01, 0.01, 0.68, 41.13, 82.0, 2.16, 0.34, 0.23, 0.46, 0.11, 1.82, 1.82, 0.46, 3.53, 1.03]","[20, 1, 3, 28, 29, 1, 45, 13, 32, 17, 30, 59, 16, 25, 74, 87, 1, 44, 3]"
281,Jackson Porozo,"[0.11, 0.16, 1.22, 0.0, 0.01, 0.17, 0.5, 35.01, 81.4, 1.45, 0.33, 0.39, 1.22, 0.22, 1.78, 1.84, 1.34, 4.17, 2.62]","[94, 99, 99, 28, 28, 97, 21, 2, 29, 3, 29, 82, 86, 52, 71, 88, 67, 66, 78]"
282,Antonio Raillo,"[0.07, 0.02, 0.42, 0.1, 0.04, 0.06, 0.49, 35.4, 82.9, 1.63, 0.26, 0.07, 1.11, 0.16, 1.11, 1.01, 1.24, 5.14, 2.99]","[78, 14, 43, 97, 78, 40, 19, 3, 38, 6, 19, 16, 81, 40, 21, 29, 52, 92, 88]"
283,Adil Rami,"[0.0, 0.04, 0.51, 0.06, 0.03, 0.07, 0.51, 41.22, 84.1, 1.97, 0.23, 0.23, 0.51, 0.11, 1.07, 1.41, 1.3, 4.23, 1.64]","[20, 49, 54, 84, 75, 56, 22, 14, 44, 13, 15, 59, 21, 25, 19, 68, 61, 68, 25]"
284,Sergio Ramos,"[0.05, 0.05, 0.66, 0.03, 0.01, 0.06, 0.6, 81.09, 94.2, 4.92, 0.47, 0.21, 1.0, 0.37, 1.13, 1.18, 1.05, 3.1, 1.89]","[67, 64, 73, 59, 15, 42, 36, 98, 99, 88, 44, 54, 71, 70, 22, 45, 30, 23, 40]"
285,Luca Ranieri,"[0.0, 0.11, 1.05, 0.0, 0.03, 0.14, 1.05, 63.51, 81.8, 3.61, 1.05, 0.15, 1.05, 1.05, 0.6, 1.05, 1.2, 3.16, 2.56]","[19, 94, 95, 27, 67, 92, 81, 88, 38, 75, 87, 45, 68, 94, 4, 20, 54, 16, 61]"
286,Tim Ream,"[0.03, 0.01, 0.09, 0.0, 0.0, 0.01, 0.75, 59.71, 86.5, 4.41, 0.87, 0.31, 0.43, 0.06, 0.93, 1.27, 1.4, 3.6, 1.49]","[50, 4, 2, 28, 8, 2, 52, 71, 64, 81, 76, 71, 15, 14, 9, 53, 75, 47, 18]"
287,Karim Rekik,"[0.07, 0.06, 0.55, 0.07, 0.01, 0.06, 1.11, 52.82, 91.9, 3.6, 0.97, 0.35, 0.76, 0.55, 0.76, 0.69, 0.83, 1.73, 1.59]","[81, 66, 63, 90, 19, 45, 86, 49, 96, 63, 81, 78, 48, 82, 3, 6, 11, 1, 23]"
288,Alexsandro Ribeiro,"[0.17, 0.1, 0.95, 0.0, 0.01, 0.11, 0.61, 70.96, 90.3, 5.02, 0.5, 0.78, 1.28, 0.39, 1.79, 1.4, 0.61, 3.29, 1.79]","[98, 95, 96, 28, 17, 83, 37, 90, 91, 91, 46, 98, 88, 73, 71, 65, 1, 33, 32]"
289,Enzo Roco,"[0.0, 0.03, 0.54, 0.0, 0.0, 0.03, 0.65, 39.17, 81.6, 2.29, 0.33, 0.16, 0.82, 0.11, 1.8, 0.93, 1.2, 3.43, 2.51]","[20, 33, 62, 28, 3, 14, 42, 10, 30, 20, 28, 44, 52, 24, 73, 21, 47, 39, 73]"
290,Joe Rodon,"[0.05, 0.05, 0.39, 0.0, 0.0, 0.06, 0.24, 61.94, 89.1, 3.09, 0.39, 0.14, 0.67, 0.05, 0.72, 0.67, 1.11, 3.57, 2.6]","[64, 64, 35, 28, 3, 42, 3, 75, 85, 47, 35, 40, 38, 8, 3, 5, 37, 45, 77]"
291,Ricardo Rodríguez,"[0.0, 0.01, 0.37, 0.0, 0.06, 0.08, 1.92, 59.22, 81.9, 4.48, 1.65, 0.24, 0.4, 1.72, 1.82, 1.28, 1.01, 2.06, 1.01]","[20, 9, 33, 28, 94, 64, 99, 69, 32, 83, 95, 62, 11, 97, 74, 54, 25, 3, 3]"
292,Agustín Rogel,"[0.0, 0.05, 0.32, 0.06, 0.0, 0.05, 0.44, 36.1, 74.5, 1.45, 0.06, 0.0, 0.69, 0.13, 1.14, 0.69, 0.95, 4.67, 3.09]","[20, 61, 23, 87, 3, 34, 14, 4, 4, 3, 2, 2, 40, 29, 22, 6, 19, 82, 90]"
293,Alessio Romagnoli,"[0.06, 0.04, 0.39, 0.0, 0.0, 0.04, 0.47, 58.92, 90.7, 2.07, 0.08, 0.06, 0.5, 0.08, 1.02, 1.1, 0.97, 3.14, 2.21]","[69, 52, 36, 28, 7, 26, 16, 68, 92, 15, 3, 12, 19, 17, 15, 37, 21, 26, 58]"
294,Cristian Romero,"[0.0, 0.05, 0.4, 0.03, 0.04, 0.09, 0.94, 61.99, 88.0, 3.77, 0.85, 0.4, 0.61, 0.52, 2.49, 1.64, 1.43, 3.46, 2.25]","[20, 63, 39, 66, 82, 72, 76, 75, 77, 68, 75, 83, 30, 80, 95, 80, 77, 41, 61]"
295,Anthony Rouault,"[0.05, 0.09, 0.52, 0.03, 0.02, 0.11, 0.35, 56.03, 87.3, 3.69, 0.27, 0.08, 0.9, 0.16, 1.79, 1.52, 1.41, 3.42, 2.34]","[68, 92, 56, 60, 56, 86, 7, 60, 70, 65, 21, 20, 61, 40, 72, 75, 76, 39, 66]"
296,Amir Rrahmani,"[0.06, 0.06, 0.71, 0.03, 0.03, 0.09, 1.0, 78.18, 90.8, 4.67, 0.74, 0.12, 0.97, 0.18, 1.23, 0.47, 1.32, 3.12, 2.53]","[72, 72, 81, 64, 69, 71, 81, 96, 93, 85, 65, 32, 68, 43, 32, 1, 64, 25, 75]"
297,Ruan,"[0.0, 0.03, 0.26, 0.0, 0.0, 0.03, 0.32, 49.39, 88.9, 1.16, 0.32, 0.16, 0.68, 0.16, 2.0, 1.26, 1.53, 4.21, 2.68]","[20, 21, 16, 28, 3, 8, 5, 37, 83, 1, 26, 41, 39, 39, 82, 52, 83, 67, 81]"
298,Antonio Rüdiger,"[0.06, 0.06, 0.81, 0.0, 0.01, 0.08, 0.61, 58.75, 91.8, 2.15, 0.7, 0.09, 0.9, 0.29, 0.81, 0.73, 0.87, 2.91, 1.37]","[72, 70, 89, 28, 40, 59, 36, 68, 95, 17, 62, 23, 61, 63, 5, 8, 13, 18, 13]"
299,Daniele Rugani,"[0.0, 0.08, 0.83, 0.0, 0.0, 0.08, 0.28, 43.62, 88.0, 0.83, 0.28, 0.14, 0.96, 0.14, 1.24, 1.38, 1.24, 4.95, 2.2]","[20, 88, 90, 28, 3, 66, 3, 20, 77, 1, 22, 38, 67, 33, 32, 63, 53, 89, 58]"
300,Víctor Ruiz,"[0.0, 0.01, 0.11, 0.0, 0.02, 0.03, 0.57, 45.86, 88.0, 1.83, 0.57, 0.23, 0.46, 0.0, 0.69, 1.49, 1.49, 4.36, 2.52]","[20, 8, 4, 28, 60, 16, 30, 26, 77, 9, 53, 59, 16, 2, 2, 74, 81, 74, 75]"
301,Mamadou Sakho,"[0.12, 0.06, 0.35, 0.0, 0.02, 0.08, 0.47, 54.14, 86.5, 3.89, 0.0, 0.12, 0.59, 0.24, 1.06, 0.94, 2.01, 4.13, 2.6]","[94, 69, 29, 28, 61, 66, 16, 52, 64, 71, 1, 32, 29, 55, 17, 23, 97, 65, 77]"
302,William Saliba,"[0.1, 0.04, 0.23, 0.03, 0.04, 0.08, 0.53, 71.73, 91.1, 3.66, 0.43, 0.27, 0.53, 0.07, 1.23, 0.73, 0.43, 3.09, 1.96]","[91, 50, 13, 69, 83, 66, 26, 92, 93, 65, 39, 65, 22, 14, 32, 9, 1, 22, 45]"
303,Mohammed Salisu,"[0.0, 0.07, 0.87, 0.05, 0.03, 0.1, 1.14, 54.56, 73.5, 3.74, 0.23, 0.32, 1.14, 0.18, 2.33, 1.41, 2.55, 5.57, 2.51]","[20, 76, 94, 76, 66, 75, 87, 55, 3, 67, 15, 73, 81, 46, 91, 69, 99, 96, 74]"
304,Yoann Salmier,"[0.03, 0.04, 0.48, 0.0, 0.01, 0.05, 0.75, 49.52, 82.3, 4.12, 0.82, 0.2, 0.68, 0.31, 1.73, 1.33, 1.16, 4.22, 1.84]","[52, 51, 49, 28, 37, 39, 53, 38, 34, 77, 71, 53, 38, 64, 67, 60, 43, 68, 37]"
305,Davinson Sánchez,"[0.0, 0.06, 0.61, 0.0, 0.04, 0.1, 0.51, 62.76, 85.8, 3.58, 0.51, 0.2, 1.23, 0.61, 2.46, 1.23, 1.74, 4.3, 3.07]","[20, 71, 70, 28, 84, 80, 23, 78, 56, 63, 47, 53, 86, 84, 94, 50, 93, 69, 89]"
306,Javi Sánchez,"[0.04, 0.03, 0.34, 0.0, 0.0, 0.03, 0.6, 44.21, 81.9, 2.78, 0.79, 0.26, 0.56, 0.19, 1.62, 1.73, 1.2, 4.36, 1.73]","[55, 21, 27, 28, 10, 11, 35, 21, 32, 36, 70, 65, 26, 48, 59, 84, 48, 74, 29]"
307,Alex Sandro,"[0.0, 0.03, 0.34, 0.07, 0.04, 0.08, 1.83, 66.57, 86.9, 5.42, 2.43, 0.9, 0.78, 1.53, 1.79, 0.93, 1.23, 3.29, 1.87]","[20, 34, 26, 91, 88, 65, 99, 84, 67, 94, 99, 99, 49, 96, 72, 22, 51, 32, 38]"
308,Malang Sarr,"[0.0, 0.0, 0.09, 0.0, 0.0, 0.0, 0.81, 63.88, 89.2, 7.51, 0.72, 0.27, 0.09, 0.18, 0.89, 2.33, 1.25, 3.22, 1.61]","[20, 1, 2, 28, 3, 1, 59, 80, 85, 99, 63, 66, 1, 45, 8, 99, 55, 29, 23]"
309,Stefan Savić,"[0.0, 0.01, 0.08, 0.0, 0.0, 0.01, 0.69, 54.74, 88.0, 3.58, 0.81, 0.16, 0.33, 0.33, 1.71, 1.42, 0.73, 3.01, 2.52]","[20, 3, 1, 28, 10, 2, 47, 55, 77, 63, 71, 43, 6, 67, 65, 70, 5, 20, 75]"
310,Giorgio Scalvini,"[0.08, 0.08, 0.66, 0.08, 0.02, 0.09, 1.27, 57.28, 81.1, 6.09, 0.85, 0.46, 1.23, 1.31, 2.08, 2.16, 1.39, 2.2, 1.89]","[83, 82, 73, 92, 42, 73, 93, 63, 26, 98, 74, 86, 86, 95, 84, 97, 73, 4, 39]"
311,Fabian Schär,"[0.03, 0.14, 1.57, 0.08, 0.09, 0.23, 1.66, 51.82, 77.1, 3.9, 0.76, 0.11, 2.05, 0.9, 1.32, 1.46, 0.95, 3.9, 3.14]","[45, 98, 99, 94, 99, 99, 98, 46, 9, 71, 68, 30, 98, 90, 38, 72, 20, 60, 91]"
312,Keven Schlotterbeck,"[0.21, 0.17, 0.86, 0.0, 0.06, 0.22, 0.64, 38.91, 68.7, 2.57, 0.11, 0.0, 1.92, 0.32, 2.46, 1.71, 1.39, 5.99, 4.17]","[99, 99, 92, 28, 95, 99, 40, 10, 1, 30, 4, 2, 97, 66, 94, 83, 74, 98, 99]"
313,Keven Schlotterbeck,"[0.21, 0.17, 0.86, 0.0, 0.06, 0.22, 0.64, 38.91, 68.7, 2.57, 0.11, 0.0, 1.92, 0.32, 2.46, 1.71, 1.39, 5.99, 4.17]","[99, 99, 92, 28, 95, 99, 40, 10, 1, 30, 4, 2, 97, 66, 94, 83, 74, 98, 99]"
314,Nico Schlotterbeck,"[0.13, 0.05, 0.64, 0.16, 0.06, 0.12, 1.15, 73.55, 86.4, 5.92, 1.66, 0.51, 0.9, 0.51, 2.21, 1.12, 1.38, 2.78, 2.24]","[96, 66, 72, 99, 94, 87, 88, 93, 63, 97, 96, 88, 60, 79, 88, 39, 72, 14, 61]"
315,Perr Schuurs,"[0.0, 0.03, 0.54, 0.08, 0.03, 0.07, 0.77, 46.47, 88.1, 2.17, 0.54, 0.39, 0.66, 0.08, 1.97, 1.08, 1.08, 3.95, 2.32]","[20, 38, 61, 92, 76, 51, 56, 27, 78, 17, 51, 81, 35, 16, 81, 35, 34, 61, 65]"
316,Alidu Seidu,"[0.0, 0.0, 0.22, 0.0, 0.02, 0.03, 0.84, 50.35, 83.8, 2.38, 0.99, 1.14, 0.11, 1.28, 1.9, 1.9, 1.03, 1.83, 0.95]","[20, 1, 12, 28, 48, 8, 64, 40, 42, 23, 82, 99, 2, 95, 77, 90, 28, 1, 3]"
317,Marcos Senesi,"[0.07, 0.06, 0.29, 0.0, 0.02, 0.08, 0.58, 47.76, 80.5, 2.38, 0.33, 0.29, 0.58, 0.11, 1.81, 1.55, 1.37, 5.28, 0.94]","[81, 68, 20, 28, 48, 60, 31, 33, 22, 23, 27, 68, 27, 24, 73, 77, 72, 94, 3]"
318,Thiago Silva,"[0.0, 0.07, 0.66, 0.06, 0.02, 0.08, 0.75, 74.45, 90.7, 3.7, 0.24, 0.12, 0.99, 0.15, 1.47, 1.29, 1.38, 4.3, 2.23]","[20, 75, 75, 86, 41, 64, 54, 93, 92, 66, 17, 33, 70, 37, 49, 56, 73, 69, 60]"
319,Leo Skiri Østigård,"[0.15, 0.03, 0.58, 0.0, 0.0, 0.03, 0.73, 80.94, 86.6, 4.97, 1.02, 0.0, 0.58, 0.15, 1.02, 1.17, 1.02, 4.53, 5.7]","[97, 27, 67, 28, 3, 11, 50, 98, 65, 90, 84, 2, 28, 36, 15, 45, 27, 77, 99]"
320,Milan Škriniar,"[0.0, 0.04, 0.43, 0.0, 0.02, 0.06, 0.62, 67.98, 91.3, 3.83, 0.78, 0.12, 0.62, 0.51, 1.48, 0.66, 1.13, 2.73, 1.17]","[20, 40, 45, 28, 52, 43, 38, 86, 94, 69, 69, 31, 31, 79, 51, 4, 39, 12, 7]"
321,Chris Smalling,"[0.07, 0.05, 0.5, 0.02, 0.04, 0.08, 0.59, 41.45, 86.7, 1.54, 0.16, 0.05, 1.18, 0.18, 0.91, 1.29, 1.59, 3.93, 2.09]","[80, 56, 51, 57, 79, 67, 32, 14, 66, 4, 8, 9, 84, 45, 8, 56, 87, 61, 51]"
322,Hrvoje Smolčić,"[0.0, 0.03, 0.46, 0.0, 0.0, 0.03, 0.15, 61.62, 80.0, 3.19, 0.0, 0.3, 0.61, 0.15, 1.37, 1.67, 1.97, 7.59, 4.55]","[20, 29, 46, 28, 3, 11, 1, 74, 20, 50, 1, 69, 30, 37, 43, 81, 96, 99, 99]"
323,Nikola Soldo,"[0.0, 0.09, 0.91, 0.0, 0.0, 0.11, 0.61, 52.82, 77.6, 2.28, 0.46, 0.0, 1.06, 0.0, 2.28, 1.06, 1.06, 4.25, 1.06]","[20, 92, 95, 28, 3, 84, 36, 49, 10, 20, 41, 2, 77, 2, 90, 34, 32, 69, 4]"
324,Joaquin Sosa,"[0.0, 0.01, 0.39, 0.0, 0.0, 0.01, 0.39, 49.58, 81.3, 1.7, 0.78, 0.39, 0.39, 0.13, 0.78, 0.78, 0.65, 4.06, 1.83]","[20, 9, 38, 28, 3, 2, 11, 38, 28, 6, 69, 82, 9, 31, 4, 12, 2, 63, 35]"
325,Adama Soumaoro,"[0.0, 0.01, 0.1, 0.0, 0.0, 0.01, 0.34, 51.82, 92.7, 2.41, 0.34, 0.1, 0.34, 0.05, 1.21, 0.72, 0.87, 3.62, 1.49]","[20, 10, 2, 28, 3, 3, 7, 45, 97, 25, 29, 25, 7, 8, 30, 8, 13, 47, 18]"
326,Harry Souttar,"[0.0, 0.13, 0.73, 0.09, 0.02, 0.15, 0.73, 50.35, 80.7, 2.63, 0.54, 0.27, 1.36, 0.36, 1.36, 1.09, 1.45, 4.08, 3.45]","[20, 98, 83, 95, 48, 94, 49, 40, 23, 33, 51, 66, 91, 69, 43, 35, 79, 63, 96]"
327,Çağlar Söyüncü,"[0.17, 0.07, 0.85, 0.0, 0.02, 0.09, 0.34, 52.57, 78.0, 2.04, 0.85, 0.17, 1.19, 0.0, 2.38, 1.19, 1.53, 5.1, 4.08]","[99, 76, 92, 28, 45, 67, 7, 48, 11, 14, 75, 45, 84, 2, 92, 45, 84, 91, 98]"
328,Niklas Stark,"[0.0, 0.01, 0.13, 0.0, 0.01, 0.02, 0.48, 53.9, 82.6, 2.82, 0.39, 0.09, 0.48, 0.13, 2.43, 1.6, 1.04, 4.77, 1.95]","[20, 4, 4, 28, 34, 5, 17, 52, 36, 37, 35, 23, 18, 31, 93, 78, 29, 86, 44]"
329,Jack Stephens,"[0.0, 0.03, 0.15, 0.0, 0.01, 0.04, 0.74, 42.16, 82.1, 2.73, 0.74, 0.22, 0.52, 0.22, 1.26, 1.26, 1.77, 4.06, 1.26]","[20, 28, 5, 28, 40, 26, 51, 15, 33, 36, 66, 58, 21, 51, 33, 51, 93, 63, 9]"
330,Jack Stephens,"[0.0, 0.03, 0.15, 0.0, 0.01, 0.04, 0.74, 42.16, 82.1, 2.73, 0.74, 0.22, 0.52, 0.22, 1.26, 1.26, 1.77, 4.06, 1.26]","[20, 28, 5, 28, 40, 26, 51, 15, 33, 36, 66, 58, 21, 51, 33, 51, 93, 63, 9]"
331,John Stones,"[0.11, 0.04, 0.5, 0.11, 0.07, 0.12, 0.96, 70.9, 92.3, 4.87, 1.42, 0.57, 1.21, 1.74, 0.89, 0.46, 0.82, 1.78, 1.42]","[93, 48, 51, 98, 97, 88, 77, 90, 96, 88, 92, 92, 85, 98, 8, 1, 11, 1, 14]"
